t	desired	actual	limit	b-cast	f-avg	f-sdev	f-g0	f-g1	f-g2	f-g3	f-g4	f-g5	f-g6	f-g7	f-g8	f-g9	d-g0	g0	d-g1	g1	d-g2	g2	d-g3	g3	d-g4	g4	d-g5	g5	d-g6	g6	d-g7	g7	d-g8	g8	d-g9	g9	
12	442	442	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	52	52	47	47	30	30	52	52	37	37	29	29	50	50	53	53	56	56	
13	402	402	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	41	41	34	34	31	31	51	51	30	30	42	42	54	54	31	31	50	50	
14	375	375	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	22	22	39	39	47	47	21	21	39	39	19	19	38	38	56	56	36	36	58	58	
15	401	401	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	48	48	43	43	22	22	54	54	32	32	35	35	66	66	22	22	49	49	
16	408	408	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	34	34	52	52	21	21	46	46	30	30	27	27	64	64	50	50	45	45	
17	363	363	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	31	31	43	43	28	28	48	48	32	32	28	28	47	47	34	34	42	42	
18	357	357	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	21	21	35	35	49	49	31	31	42	42	31	31	28	28	59	59	25	25	36	36	
19	399	399	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	36	36	51	51	26	26	51	51	21	21	37	37	67	67	28	28	45	45	
20	387	387	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	38	38	35	35	22	22	44	44	48	48	38	38	60	60	40	40	28	28	
21	396	396	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	38	38	57	57	35	35	38	38	27	27	30	30	55	55	44	44	46	46	
22	407	407	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	44	44	52	52	35	35	43	43	24	24	31	31	55	55	26	26	71	71	
23	410	410	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	38	38	47	47	41	41	45	45	36	36	20	20	35	35	45	45	60	60	
24	412	412	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	39	39	59	59	35	35	55	55	29	29	27	27	51	51	38	38	47	47	
25	420	420	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	31	31	42	42	20	20	57	57	28	28	46	46	54	54	38	38	71	71	
26	399	399	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	20	20	36	36	50	50	43	43	52	52	23	23	27	27	57	57	36	36	55	55	
27	392	392	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	37	37	57	57	27	27	38	38	24	24	36	36	59	59	33	33	48	48	
28	395	395	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	45	45	46	46	32	32	61	61	30	30	31	31	27	27	26	26	69	69	
29	407	407	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	40	40	49	49	25	25	50	50	31	31	32	32	64	64	38	38	49	49	
30	434	434	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	39	39	44	44	38	38	52	52	42	42	31	31	64	64	38	38	50	50	
31	381	381	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	37	37	49	49	25	25	29	29	26	26	38	38	60	60	32	32	59	59	
32	378	378	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	23	23	41	41	39	39	46	46	25	25	30	30	50	50	35	35	55	55	
33	405	405	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	33	33	44	44	27	27	34	34	30	30	39	39	55	55	54	54	61	61	
34	391	391	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	50	50	41	41	40	40	41	41	21	21	31	31	45	45	46	46	50	50	
35	422	422	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	32	32	52	52	32	32	51	51	34	34	23	23	68	68	33	33	59	59	
36	394	394	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	18	18	38	38	54	54	39	39	39	39	31	31	31	31	59	59	31	31	54	54	
37	371	371	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	24	24	31	31	39	39	30	30	37	37	31	31	30	30	70	70	36	36	43	43	
38	469	469	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	54	54	56	56	32	32	52	52	25	25	30	30	73	73	41	41	53	53	
39	411	411	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	48	48	53	53	14	14	50	50	25	25	48	48	51	51	28	28	59	59	
40	402	402	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	36	36	51	51	35	35	48	48	25	25	30	30	61	61	27	27	61	61	
41	421	421	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	44	44	63	63	34	34	43	43	26	26	33	33	57	57	31	31	52	52	
42	361	361	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	34	34	48	48	32	32	40	40	28	28	10	10	45	45	35	35	55	55	
43	394	394	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	48	48	42	42	33	33	41	41	26	26	36	36	54	54	30	30	54	54	
44	391	391	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	22	22	47	47	46	46	33	33	47	47	24	24	45	45	56	56	31	31	40	40	
45	375	375	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	40	40	45	45	40	40	37	37	26	26	34	34	53	53	21	21	44	44	
46	457	457	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	24	24	53	53	48	48	44	44	58	58	26	26	31	31	63	63	36	36	74	74	
47	383	383	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	42	42	47	47	38	38	30	30	38	38	29	29	37	37	52	52	24	24	46	46	
48	380	380	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	38	38	31	31	37	37	43	43	22	22	27	27	48	48	39	39	57	57	
49	402	402	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	31	31	40	40	23	23	49	49	41	41	32	32	56	56	22	22	69	69	
50	415	415	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	52	52	44	44	41	41	42	42	39	39	23	23	41	41	44	44	49	49	
51	420	420	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	37	37	42	42	46	46	49	49	33	33	28	28	58	58	30	30	63	63	
52	399	399	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	39	39	41	41	23	23	31	31	34	34	18	18	60	60	40	40	73	73	
53	371	371	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	35	35	41	41	29	29	48	48	27	27	27	27	47	47	35	35	51	51	
54	452	452	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	28	28	53	53	54	54	40	40	53	53	28	28	33	33	52	52	54	54	57	57	
55	399	399	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	24	24	45	45	51	51	21	21	45	45	20	20	30	30	68	68	42	42	53	53	
56	378	378	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	37	37	29	29	34	34	45	45	21	21	35	35	68	68	25	25	49	49	
57	403	403	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	32	32	56	56	39	39	50	50	32	32	38	38	44	44	30	30	44	44	
58	404	404	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	31	31	48	48	26	26	55	55	27	27	39	39	57	57	43	43	42	42	
59	411	411	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	51	51	46	46	23	23	37	37	20	20	33	33	73	73	32	32	50	50	
60	390	390	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	40	40	32	32	25	25	43	43	22	22	37	37	60	60	35	35	55	55	
61	343	343	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	20	20	45	45	39	39	23	23	48	48	31	31	28	28	49	49	24	24	36	36	
62	414	414	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	41	41	54	54	43	43	57	57	32	32	30	30	39	39	42	42	50	50	
63	416	416	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	36	36	34	34	37	37	52	52	19	19	36	36	41	41	52	52	70	70	
64	431	431	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	45	45	45	45	39	39	52	52	33	33	33	33	50	50	29	29	62	62	
65	458	458	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	49	49	48	48	37	37	58	58	29	29	34	34	65	65	41	41	60	60	
66	382	382	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	15	15	39	39	38	38	32	32	34	34	28	28	36	36	70	70	28	28	62	62	
67	424	424	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	41	41	42	42	27	27	46	46	38	38	40	40	61	61	35	35	53	53	
68	403	403	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	46	46	47	47	32	32	44	44	31	31	23	23	65	65	34	34	55	55	
69	418	418	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	51	51	54	54	28	28	61	61	23	23	31	31	52	52	21	21	62	62	
70	393	393	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	21	21	46	46	25	25	30	30	35	35	33	33	71	71	48	48	44	44	
71	412	412	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	41	41	50	50	45	45	40	40	22	22	42	42	47	47	39	39	54	54	
72	431	431	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	15	15	42	42	62	62	34	34	44	44	40	40	34	34	52	52	41	41	67	67	
73	411	411	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	34	34	51	51	30	30	52	52	28	28	38	38	53	53	34	34	51	51	
74	444	444	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	16	16	50	50	50	50	28	28	61	61	41	41	29	29	62	62	47	47	60	60	
75	390	390	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	22	22	50	50	32	32	25	25	56	56	31	31	38	38	64	64	41	41	31	31	
76	413	413	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	39	39	51	51	29	29	45	45	27	27	37	37	52	52	44	44	59	59	
77	422	422	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	40	40	57	57	35	35	45	45	19	19	34	34	47	47	46	46	69	69	
78	417	417	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	34	34	54	54	28	28	50	50	29	29	38	38	52	52	41	41	60	60	
79	430	430	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	41	41	57	57	37	37	53	53	39	39	30	30	47	47	34	34	51	51	
80	396	396	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	42	42	46	46	31	31	26	26	29	29	35	35	52	52	41	41	56	56	
81	367	367	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	19	19	46	46	46	46	33	33	47	47	20	20	30	30	51	51	31	31	44	44	
82	400	400	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	34	34	43	43	48	48	25	25	46	46	30	30	30	30	48	48	34	34	62	62	
83	399	399	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	34	34	38	38	30	30	49	49	46	46	38	38	62	62	24	24	46	46	
84	408	408	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	23	23	49	49	42	42	33	33	34	34	33	33	45	45	60	60	27	27	62	62	
85	401	401	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	37	37	29	29	39	39	48	48	24	24	33	33	58	58	32	32	65	65	
86	380	380	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	33	33	22	22	58	58	30	30	37	37	27	27	32	32	58	58	39	39	44	44	
87	374	374	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	22	22	30	30	55	55	21	21	45	45	24	24	24	24	74	74	14	14	65	65	
88	411	411	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	25	25	55	55	48	48	36	36	40	40	30	30	24	24	54	54	38	38	61	61	
89	384	384	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	39	39	51	51	31	31	50	50	25	25	28	28	38	38	42	42	40	40	
90	416	416	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	22	22	47	47	45	45	28	28	54	54	35	35	42	42	51	51	30	30	62	62	
91	347	347	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	43	43	41	41	38	38	29	29	19	19	31	31	44	44	26	26	49	49	
92	411	411	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	41	41	56	56	20	20	42	42	35	35	44	44	56	56	38	38	50	50	
93	404	404	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	38	38	59	59	37	37	47	47	22	22	32	32	60	60	18	18	59	59	
94	382	382	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	35	35	39	39	31	31	42	42	22	22	27	27	71	71	21	21	63	63	
95	340	340	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	42	42	41	41	26	26	38	38	23	23	28	28	50	50	28	28	37	37	
96	356	356	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	30	30	39	39	27	27	36	36	27	27	20	20	50	50	35	35	51	51	
97	362	362	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	30	30	38	38	33	33	24	24	34	34	22	22	35	35	51	51	32	32	63	63	
98	375	375	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	42	42	34	34	34	34	19	19	52	52	31	31	19	19	49	49	51	51	44	44	
99	434	434	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	49	49	43	43	29	29	45	45	31	31	34	34	59	59	42	42	65	65	
100	403	403	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	50	50	49	49	42	42	42	42	31	31	33	33	30	30	41	41	47	47	
101	386	386	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	36	36	37	37	20	20	42	42	44	44	25	25	66	66	31	31	46	46	
102	389	389	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	31	31	53	53	40	40	40	40	22	22	31	31	54	54	25	25	67	67	
103	410	410	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	30	30	45	45	21	21	44	44	32	32	42	42	70	70	20	20	69	69	
104	365	365	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	22	22	31	31	43	43	34	34	35	35	26	26	34	34	50	50	39	39	51	51	
105	423	423	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	40	40	55	55	41	41	37	37	32	32	41	41	41	41	43	43	56	56	
106	416	416	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	33	33	45	45	46	46	42	42	28	28	29	29	72	72	37	37	53	53	
107	451	451	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	47	47	44	44	41	41	58	58	20	20	43	43	74	74	19	19	59	59	
108	391	391	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	22	22	40	40	43	43	34	34	50	50	33	33	28	28	64	64	28	28	49	49	
109	380	380	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	17	17	57	57	33	33	28	28	31	31	28	28	53	53	38	38	50	50	
110	365	365	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	37	37	43	43	31	31	58	58	47	47	13	13	51	51	32	32	21	21	
111	382	382	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	32	32	42	42	26	26	39	39	33	33	23	23	56	56	44	44	55	55	
112	440	440	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	27	27	49	49	42	42	28	28	63	63	21	21	45	45	53	53	48	48	64	64	
113	392	392	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	54	54	52	52	24	24	31	31	24	24	27	27	48	48	48	48	49	49	
114	368	368	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	32	32	42	42	22	22	32	32	33	33	41	41	57	57	28	28	44	44	
115	417	417	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	18	18	56	56	58	58	26	26	62	62	13	13	37	37	73	73	40	40	34	34	
116	391	391	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	44	44	61	61	23	23	43	43	33	33	24	24	46	46	31	31	57	57	
117	392	392	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	31	31	58	58	38	38	26	26	23	23	31	31	58	58	52	52	44	44	
118	372	372	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	21	21	45	45	47	47	25	25	45	45	27	27	19	19	59	59	29	29	55	55	
119	445	445	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	37	37	36	36	48	48	44	44	34	34	32	32	39	39	62	62	48	48	65	65	
120	434	434	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	39	39	40	40	26	26	52	52	29	29	43	43	52	52	43	43	69	69	
121	418	418	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	35	35	39	39	65	65	31	31	48	48	33	33	35	35	45	45	45	45	42	42	
122	397	397	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	20	20	26	26	51	51	37	37	54	54	16	16	31	31	63	63	44	44	55	55	
123	389	389	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	18	18	28	28	48	48	34	34	59	59	25	25	24	24	55	55	36	36	62	62	
124	428	428	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	46	46	56	56	26	26	45	45	30	30	37	37	69	69	33	33	54	54	
125	423	423	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	32	32	45	45	58	58	30	30	48	48	31	31	30	30	59	59	42	42	48	48	
126	365	365	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	19	19	35	35	36	36	26	26	50	50	20	20	30	30	63	63	32	32	54	54	
127	371	371	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	38	38	48	48	26	26	40	40	31	31	37	37	48	48	19	19	46	46	
128	397	397	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	20	20	56	56	49	49	39	39	39	39	27	27	26	26	69	69	25	25	47	47	
129	410	410	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	44	44	41	41	38	38	45	45	20	20	45	45	47	47	42	42	57	57	
130	368	368	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	44	44	48	48	28	28	28	28	24	24	35	35	46	46	26	26	50	50	
131	402	402	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	31	31	35	35	46	46	27	27	47	47	33	33	31	31	56	56	41	41	55	55	
132	401	401	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	39	39	42	42	49	49	27	27	31	31	39	39	27	27	54	54	31	31	62	62	
133	463	463	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	43	43	63	63	26	26	34	34	37	37	37	37	51	51	51	51	73	73	
134	400	400	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	27	27	56	56	31	31	48	48	26	26	38	38	65	65	32	32	48	48	
135	373	373	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	26	26	58	58	49	49	34	34	45	45	24	24	28	28	35	35	36	36	38	38	
