t	desired	actual	limit	b-cast	f-avg	f-sdev	f-g0	f-g1	f-g2	f-g3	f-g4	f-g5	f-g6	f-g7	f-g8	f-g9	d-g0	g0	d-g1	g1	d-g2	g2	d-g3	g3	d-g4	g4	d-g5	g5	d-g6	g6	d-g7	g7	d-g8	g8	d-g9	g9	
138	434	434	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	42	42	36	36	48	48	61	61	31	31	61	61	42	42	27	27	30	30	
139	424	424	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	30	30	45	45	37	37	81	81	44	44	34	34	29	29	18	18	45	45	
140	447	447	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	42	42	69	69	36	36	50	50	39	39	49	49	56	56	20	20	36	36	
141	407	407	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	31	31	35	35	45	45	49	49	38	38	46	46	47	47	30	30	42	42	
142	463	463	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69	69	31	31	52	52	26	26	68	68	49	49	41	41	33	33	42	42	52	52	
143	477	477	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	41	41	61	61	44	44	45	45	49	49	44	44	70	70	28	28	38	38	
144	526	526	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	48	48	56	56	35	35	58	58	56	56	65	65	61	61	39	39	44	44	
145	487	487	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	22	22	54	54	46	46	59	59	42	42	79	79	29	29	38	38	48	48	
146	472	472	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	43	43	45	45	27	27	55	55	54	54	54	54	51	51	35	35	50	50	
147	466	466	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	37	37	50	50	26	26	73	73	42	42	54	54	44	44	30	30	40	40	
148	458	458	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	41	41	67	67	45	45	61	61	33	33	45	45	38	38	41	41	43	43	
149	475	475	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	44	44	73	73	45	45	55	55	43	43	57	57	29	29	32	32	44	44	
150	476	476	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69	69	42	42	48	48	50	50	61	61	30	30	49	49	47	47	34	34	46	46	
151	448	448	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	76	76	37	37	45	45	48	48	59	59	45	45	48	48	34	34	22	22	34	34	
152	495	495	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	46	46	62	62	47	47	56	56	38	38	57	57	32	32	37	37	55	55	
153	493	493	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	71	71	40	40	47	47	65	65	58	58	39	39	57	57	38	38	19	19	59	59	
154	491	491	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	45	45	65	65	57	57	72	72	41	41	53	53	34	34	24	24	36	36	
155	449	449	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	38	38	57	57	34	34	53	53	42	42	49	49	34	34	31	31	47	47	
156	512	512	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69	69	32	32	52	52	37	37	81	81	55	55	76	76	46	46	31	31	33	33	
157	518	518	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	76	76	50	50	57	57	56	56	71	71	44	44	60	60	39	39	31	31	34	34	
158	450	450	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	43	43	27	27	37	37	67	67	46	46	70	70	36	36	39	39	33	33	
159	476	476	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	44	44	52	52	41	41	58	58	38	38	64	64	36	36	31	31	49	49	
160	518	518	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	44	44	47	47	48	48	64	64	55	55	72	72	59	59	28	28	52	52	
161	488	488	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	41	41	60	60	49	49	55	55	33	33	71	71	36	36	28	28	47	47	
162	476	476	 600	0	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	37	37	60	60	41	41	73	73	44	44	52	52	46	46	23	23	32	32	
163	509	509	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	40	40	53	53	52	52	80	80	53	53	45	45	31	31	43	43	56	56	
164	507	507	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	55	55	66	66	39	39	58	58	56	56	49	49	46	46	45	45	47	47	
165	457	457	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	32	32	38	38	47	47	57	57	67	67	46	46	42	42	44	44	37	37	
166	524	524	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	50	50	56	56	38	38	81	81	57	57	54	54	56	56	29	29	42	42	
167	487	487	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	71	71	40	40	63	63	52	52	69	69	31	31	61	61	41	41	20	20	39	39	
168	476	476	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	44	44	46	46	50	50	61	61	37	37	65	65	39	39	25	25	50	50	
169	471	471	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	43	43	50	50	54	54	51	51	55	55	63	63	52	52	16	16	41	41	
170	441	441	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	38	38	54	54	37	37	62	62	47	47	46	46	42	42	29	29	35	35	
171	503	503	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	33	33	61	61	46	46	58	58	51	51	49	49	42	42	36	36	59	59	
172	482	482	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	58	58	53	53	52	52	43	43	46	46	46	46	41	41	28	28	49	49	
173	428	428	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	29	29	44	44	33	33	46	46	49	49	66	66	45	45	24	24	48	48	
174	491	491	 600	9	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	34	34	68	68	29	29	75	75	57	57	62	62	43	43	31	31	46	46	
175	487	487	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	42	42	59	59	49	49	55	55	58	58	42	42	44	44	35	35	50	50	
176	544	544	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	77	77	48	48	65	65	52	52	57	57	64	64	57	57	47	47	40	40	37	37	
177	455	455	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	48	48	54	54	44	44	43	43	61	61	42	42	43	43	47	47	27	27	46	46	
178	457	457	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	40	40	43	43	56	56	32	32	88	88	47	47	51	51	44	44	23	23	33	33	
179	480	480	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	51	51	59	59	33	33	55	55	40	40	58	58	52	52	31	31	47	47	
180	475	475	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	43	43	37	37	52	52	42	42	45	45	63	63	39	39	35	35	52	52	
181	483	483	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	42	42	51	51	54	54	64	64	49	49	48	48	29	29	40	40	56	56	
182	469	469	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	47	47	31	31	48	48	52	52	56	56	58	58	53	53	35	35	43	43	
183	459	459	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	40	40	74	74	51	51	51	51	39	39	56	56	33	33	23	23	38	38	
184	455	455	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	48	48	67	67	39	39	64	64	28	28	48	48	34	34	36	36	40	40	
185	546	546	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69	69	63	63	53	53	39	39	56	56	49	49	74	74	60	60	35	35	48	48	
186	498	498	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	74	74	47	47	51	51	56	56	57	57	36	36	64	64	37	37	30	30	46	46	
187	483	483	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	46	46	59	59	42	42	48	48	47	47	61	61	38	38	23	23	51	51	
188	458	458	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	43	43	43	43	71	71	32	32	54	54	39	39	39	39	48	48	33	33	56	56	
189	516	516	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	47	47	49	49	53	53	65	65	43	43	64	64	49	49	41	41	42	42	
190	504	504	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	55	55	53	53	43	43	79	79	51	51	53	53	43	43	28	28	41	41	
191	519	519	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	56	56	47	47	44	44	58	58	30	30	73	73	58	58	55	55	39	39	
192	458	458	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	56	56	41	41	38	38	51	51	45	45	40	40	40	40	43	43	50	50	
193	490	490	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	77	77	43	43	70	70	30	30	57	57	39	39	70	70	38	38	19	19	47	47	
194	447	447	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	44	44	53	53	28	28	51	51	60	60	64	64	33	33	26	26	41	41	
195	490	490	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	52	52	42	42	38	38	59	59	39	39	67	67	54	54	33	33	45	45	
196	513	513	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	65	65	56	56	55	55	43	43	66	66	54	54	49	49	38	38	45	45	42	42	
197	478	478	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	55	55	43	43	38	38	79	79	31	31	57	57	47	47	38	38	38	38	
198	510	510	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	87	87	47	47	53	53	42	42	66	66	43	43	51	51	60	60	30	30	31	31	
199	513	513	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	62	62	44	44	61	61	41	41	69	69	50	50	40	40	69	69	32	32	45	45	
200	447	447	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	43	43	38	38	30	30	49	49	42	42	60	60	46	46	27	27	45	45	
201	499	499	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	50	50	40	40	38	38	72	72	58	58	57	57	36	36	44	44	36	36	
202	483	483	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	46	46	57	57	58	58	36	36	45	45	61	61	53	53	26	26	46	46	
203	454	454	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	45	45	53	53	38	38	54	54	31	31	70	70	29	29	38	38	43	43	
204	481	481	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	42	42	45	45	35	35	71	71	48	48	50	50	47	47	33	33	54	54	
205	480	480	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	44	44	43	43	34	34	81	81	44	44	64	64	42	42	31	31	43	43	
206	428	428	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	50	50	32	32	57	57	26	26	32	32	37	37	58	58	56	56	40	40	40	40	
207	480	480	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	21	21	65	65	33	33	77	77	43	43	63	63	51	51	35	35	45	45	
208	455	455	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	47	47	43	43	48	48	58	58	41	41	62	62	37	37	23	23	40	40	
209	464	464	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	51	51	29	29	52	52	31	31	55	55	54	54	56	56	46	46	31	31	59	59	
210	517	517	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	73	73	48	48	59	59	48	48	74	74	37	37	43	43	36	36	40	40	59	59	
211	513	513	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	62	62	28	28	71	71	31	31	78	78	46	46	69	69	55	55	22	22	51	51	
212	517	517	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	57	57	41	41	61	61	43	43	73	73	50	50	60	60	55	55	35	35	42	42	
213	488	488	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	69	69	34	34	57	57	62	62	54	54	38	38	54	54	57	57	14	14	49	49	
214	462	462	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	53	53	41	41	46	46	42	42	68	68	43	43	75	75	44	44	22	22	28	28	
215	464	464	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	41	41	62	62	45	45	55	55	43	43	38	38	37	37	36	36	51	51	
216	522	522	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	76	76	36	36	53	53	44	44	69	69	51	51	61	61	42	42	46	46	44	44	
217	460	460	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	29	29	31	31	59	59	49	49	62	62	53	53	47	47	57	57	28	28	45	45	
218	501	501	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	42	42	53	53	49	49	73	73	52	52	62	62	45	45	24	24	37	37	
219	512	512	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	46	46	53	53	58	58	70	70	37	37	68	68	40	40	38	38	47	47	
220	523	523	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	83	83	40	40	55	55	38	38	67	67	54	54	53	53	48	48	29	29	56	56	
221	442	442	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	40	40	39	39	42	42	54	54	40	40	51	51	27	27	30	30	51	51	
222	554	554	 600	10	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	71	71	40	40	58	58	57	57	84	84	44	44	60	60	37	37	41	41	62	62	
223	461	461	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	48	48	42	42	40	40	34	34	42	42	44	44	52	52	34	34	57	57	
224	495	495	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	61	61	63	63	35	35	41	41	44	44	71	71	43	43	40	40	45	45	
225	428	428	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	52	52	30	30	45	45	45	45	42	42	53	53	21	21	41	41	47	47	
226	482	482	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	41	41	38	38	44	44	47	47	45	45	74	74	44	44	30	30	51	51	
227	478	478	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	46	46	44	44	56	56	46	46	50	50	39	39	64	64	49	49	41	41	43	43	
228	488	488	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	58	58	44	44	46	46	67	67	40	40	62	62	47	47	19	19	35	35	
229	476	476	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	53	53	44	44	32	32	56	56	59	59	59	59	49	49	22	22	42	42	
230	480	480	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	31	31	62	62	40	40	66	66	27	27	68	68	55	55	29	29	50	50	
231	484	484	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	33	33	40	40	45	45	65	65	39	39	67	67	56	56	50	50	35	35	
232	482	482	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	76	76	38	38	51	51	35	35	55	55	60	60	53	53	42	42	34	34	38	38	
233	522	522	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	42	42	61	61	43	43	71	71	52	52	61	61	44	44	41	41	37	37	
234	496	496	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	59	59	47	47	44	44	71	71	47	47	63	63	40	40	22	22	48	48	
235	480	480	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	47	47	44	44	44	44	45	45	62	62	48	48	50	50	50	50	53	53	37	37	
236	457	457	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	36	36	53	53	53	53	43	43	58	58	45	45	52	52	36	36	29	29	52	52	
237	409	409	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	63	63	45	45	40	40	48	48	44	44	25	25	50	50	43	43	14	14	37	37	
238	486	486	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	47	47	55	55	35	35	56	56	39	39	48	48	62	62	26	26	52	52	
239	499	499	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	51	51	52	52	35	35	77	77	54	54	53	53	51	51	25	25	45	45	
240	529	529	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	64	64	52	52	33	33	89	89	57	57	78	78	38	38	27	27	27	27	
241	482	482	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	55	55	38	38	46	46	43	43	70	70	48	48	54	54	39	39	45	45	44	44	
242	467	467	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	36	36	60	60	51	51	53	53	32	32	58	58	41	41	35	35	33	33	
243	516	516	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	45	45	67	67	60	60	55	55	31	31	61	61	50	50	33	33	44	44	
244	475	475	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	44	44	54	54	48	48	54	54	59	59	39	39	55	55	42	42	35	35	45	45	
245	489	489	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	42	42	51	51	35	35	65	65	48	48	56	56	47	47	29	29	56	56	
246	466	466	 600	8	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	66	66	29	29	64	64	34	34	50	50	40	40	60	60	49	49	24	24	50	50	
247	483	483	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	58	58	45	45	49	49	54	54	47	47	49	49	48	48	16	16	49	49	
248	523	523	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	60	60	70	70	56	56	67	67	33	33	56	56	62	62	22	22	45	45	
249	461	461	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	44	44	63	63	35	35	70	70	31	31	33	33	55	55	35	35	31	31	
250	487	487	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	54	54	43	43	43	43	41	41	61	61	50	50	69	69	35	35	42	42	49	49	
251	472	472	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	40	40	46	46	43	43	54	54	47	47	68	68	48	48	41	41	27	27	
252	517	517	 600	10	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	64	64	58	58	65	65	54	54	57	57	43	43	60	60	38	38	35	35	43	43	
253	445	445	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	41	41	52	52	49	49	53	53	49	49	46	46	44	44	45	45	35	35	31	31	
254	520	520	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	52	52	46	46	51	51	62	62	62	62	50	50	40	40	42	42	57	57	
255	493	493	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	71	71	54	54	54	54	34	34	69	69	46	46	44	44	43	43	45	45	33	33	
256	498	498	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	70	70	57	57	54	54	36	36	67	67	45	45	42	42	51	51	40	40	36	36	
257	463	463	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	56	56	48	48	55	55	39	39	58	58	31	31	60	60	51	51	37	37	28	28	
258	478	478	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	47	47	47	47	50	50	56	56	36	36	55	55	44	44	25	25	51	51	
259	472	472	 600	10	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	34	34	58	58	36	36	70	70	39	39	51	51	45	45	39	39	33	33	
260	466	466	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	29	29	44	44	41	41	66	66	54	54	59	59	53	53	19	19	49	49	
261	512	512	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	73	73	34	34	68	68	52	52	48	48	39	39	65	65	39	39	35	35	59	59	
262	492	492	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	59	59	56	56	36	36	49	49	52	52	48	48	57	57	59	59	33	33	43	43	
263	479	479	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	68	68	42	42	40	40	51	51	71	71	39	39	48	48	41	41	46	46	33	33	
264	516	516	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	60	60	51	51	59	59	64	64	59	59	60	60	54	54	53	53	24	24	32	32	
265	450	450	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	39	39	56	56	54	54	59	59	33	33	50	50	40	40	22	22	45	45	
266	462	462	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	38	38	41	41	45	45	48	48	70	70	45	45	50	50	54	54	40	40	31	31	
267	491	491	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	61	61	47	47	49	49	49	49	85	85	50	50	32	32	43	43	24	24	51	51	
268	489	489	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	45	45	50	50	32	32	46	46	61	61	42	42	67	67	57	57	49	49	40	40	
269	481	481	 600	4	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	71	71	25	25	50	50	48	48	58	58	47	47	43	43	57	57	39	39	43	43	
270	436	436	 600	6	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	62	62	35	35	31	31	43	43	65	65	54	54	41	41	47	47	20	20	38	38	
271	500	500	 600	2	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	58	58	42	42	60	60	61	61	72	72	33	33	51	51	53	53	23	23	47	47	
272	482	482	 600	7	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	67	67	56	56	41	41	46	46	67	67	45	45	57	57	27	27	19	19	57	57	
273	469	469	 600	5	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	52	52	38	38	55	55	63	63	50	50	31	31	55	55	42	42	45	45	38	38	
274	463	463	 600	3	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	49	49	44	44	34	34	42	42	75	75	43	43	67	67	38	38	34	34	37	37	
275	435	435	 600	1	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	75	75	34	34	42	42	38	38	47	47	38	38	38	38	42	42	40	40	41	41	
